Unnamed: 0,Department,Travel Start Date,Travel End Date,Origin,Destination,Route,In Policy,Booking Method,Segment Count,Employee ID,Mileage,Carbon Emission,Ticket Expense,nonuk
3,0,2022-07-12,2022-07-12,Banbury,London Marylebone,Banbury - London Marylebone,Yes,Online,1,20298.0,120.86,4.96729,45.3,False
7,0,2020-08-09,2020-08-09,Bearsted,London Blackfriars,Bearsted - London Blackfriars,Yes,Online,2,14792.0,124.65,5.12296,40.9,False
8,0,2020-07-09,2020-07-09,Bearsted,London Blackfriars,Bearsted - London Blackfriars,Yes,Online,2,14792.0,124.65,5.12296,40.9,False
9,0,2020-09-09,2020-09-09,Bearsted,London Blackfriars,Bearsted - London Blackfriars,Yes,Online,2,14792.0,124.65,5.12296,40.9,False
10,0,2020-09-16,2020-09-16,Bearsted,London Blackfriars,Bearsted - London Blackfriars,Yes,Online,2,14792.0,121.21,4.98171,40.9,False
11,0,2020-11-09,2020-11-09,Bearsted,London Blackfriars,Bearsted - London Blackfriars,Yes,Online,2,14792.0,121.21,4.98171,40.9,False
12,0,2021-10-21,2021-10-21,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,2,14792.0,127.3,5.23203,42.0,False
13,0,2021-10-28,2021-10-28,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,1,14792.0,63.11,2.59375,25.3,False
14,0,2021-02-12,2021-03-12,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,2,14792.0,127.3,5.23203,42.0,False
15,0,2022-03-16,2022-03-16,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,2,14792.0,127.3,5.23203,43.6,False
16,0,2023-06-29,2023-06-29,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,2,14792.0,127.3,5.23203,46.2,False
17,0,2021-08-12,2021-08-12,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,1,14792.0,63.11,2.59375,20.7,False
18,0,2023-04-05,2023-04-05,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,2,14792.0,127.3,5.23203,46.2,False
19,0,2021-12-08,2021-12-08,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,2,14792.0,127.3,5.23203,42.0,False
20,0,2022-12-20,2022-12-20,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,2,14792.0,127.3,5.23203,43.6,False
21,0,2022-09-09,2022-09-09,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,2,14792.0,127.3,5.23203,43.6,False
22,0,2022-07-20,2022-07-20,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,2,14792.0,127.3,5.23203,43.6,False
23,0,2021-10-18,2021-10-18,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,1,14792.0,63.11,2.59375,28.3,False
24,0,2023-06-21,2023-06-21,Bearsted,London Victoria,Bearsted - London Victoria,Yes,Online,2,14792.0,127.3,5.23203,46.2,False
30,0,2021-12-11,2021-12-11,Blackburn,Middlesbrough,Blackburn - Middlesbrough,Yes,Online,3,20367.0,460.35,18.92023,111.8,False
31,0,2020-10-02,2020-10-02,Bolton,Manchester Piccadilly,Bolton - Manchester Piccadilly,Yes,Online,1,29160.0,24.51,1.00716,4.6,False
32,0,2023-01-24,2023-01-24,Bolton,Manchester Victoria,Bolton - Manchester Victoria,Yes,Online,1,24784.0,23.71,0.9744,4.9,False
45,0,2023-09-17,2023-09-17,Bristol Parkway,Bristol Temple Meads,Bristol Parkway - Bristol Temple Meads,Yes,Online,1,15661.0,11.85,0.48722,5.2,False
47,1,2023-07-21,2023-07-21,Bristol Parkway,Gatwick Airport,Bristol Parkway - Gatwick Airport,Yes,Online,1,26959.0,211.26,8.68298,93.5,False
48,1,2023-10-03,2023-10-03,Bristol Parkway,Gatwick Airport,Bristol Parkway - Gatwick Airport,Yes,Online,1,26959.0,211.26,8.68298,72.8,False
50,0,2023-01-18,2023-01-19,Bristol Parkway,London Paddington,Bristol Parkway - London Paddington,Yes,Online,2,15661.0,367.99,15.12437,90.1,False
53,0,2023-10-17,2023-10-17,Bristol Parkway,London Paddington,Bristol Parkway - London Paddington,Yes,Online,2,15661.0,367.99,15.12437,95.4,False
58,0,2020-02-14,2020-02-14,Bristol Parkway,Stockport,Bristol Parkway - Stockport,Yes,Online,2,23933.0,521.6,21.43785,187.4,False
59,0,2020-05-02,2020-05-02,Bristol Parkway,Stockport,Bristol Parkway - Stockport,Yes,Online,2,23933.0,521.6,21.43785,187.4,False
61,0,2020-03-13,2020-03-13,Broxbourne,Stockport,Broxbourne - Stockport,No,Online,3,23933.0,938.79,38.58429,269.0,False
62,0,2020-01-21,2020-01-21,Broxbourne,Stockport,Broxbourne - Stockport,Yes,Online,1,23933.0,312.9,12.86032,97.3,False
63,0,2022-01-02,2022-01-02,Broxbourne,Tottenham Hale,Broxbourne - Tottenham Hale,Yes,Online,1,23933.0,20.72,0.85148,12.3,False
64,0,2023-02-17,2023-02-17,Brussels-Midi,St. Pancras International Train Station,Brussels-Midi - St. Pancras International Train Station,No,Online,1,14792.0,375.74,2.25444,271.3,True
65,0,2023-05-26,2023-05-26,Brussels-Midi,St. Pancras International Train Station,Brussels-Midi - St. Pancras International Train Station,No,Online,1,14792.0,375.74,2.25444,267.2,True
66,0,2023-02-17,2023-02-17,Brussels-Midi,St. Pancras International Train Station,Brussels-Midi - St. Pancras International Train Station,No,Online,1,20298.0,375.74,2.25444,271.3,True
69,0,2020-10-03,2020-10-03,Cambridge,London Kings Cross,Cambridge - London Kings Cross,Yes,Online,2,18216.0,184.18,7.56976,50.4,False
70,0,2020-01-23,2020-01-23,Cambridge,London Kings Cross,Cambridge - London Kings Cross,Yes,Online,2,18216.0,184.18,7.56976,50.4,False
71,0,2022-10-27,2022-10-27,Cardiff Central,Bearsted,Cardiff Central - Bearsted,Yes,Online,1,14792.0,298.95,12.28697,146.3,False
74,0,2023-10-01,2023-10-01,Cardiff Central,London Paddington,Cardiff Central - London Paddington,Yes,Online,1,15612.0,234.84,9.65179,34.3,False
75,0,2022-04-10,2022-04-10,Cardiff Central,London Paddington,Cardiff Central - London Paddington,Yes,Online,2,14792.0,470.23,19.32635,118.0,False
76,0,2022-04-10,2022-04-10,Cardiff Central,London Paddington,Cardiff Central - London Paddington,Yes,Online,2,15589.0,470.23,19.32635,118.0,False
77,0,2023-11-23,2023-11-23,Cardiff Central,London Paddington,Cardiff Central - London Paddington,Yes,Online,2,20645.0,470.23,19.32635,280.4,False
79,0,2023-07-11,2023-07-11,Cardiff Central,London Paddington,Cardiff Central - London Paddington,Yes,Online,2,20645.0,470.23,19.32635,280.4,False
80,0,2023-05-12,2023-05-12,Cardiff Central,London Paddington,Cardiff Central - London Paddington,Yes,Online,2,20645.0,470.23,19.32635,280.4,False
81,0,2021-01-07,2021-01-07,Cardiff Central,Manchester Piccadilly,Cardiff Central - Manchester Piccadilly,Yes,Online,1,20645.0,296.8,12.19859,81.0,False
82,0,2023-02-20,2023-02-20,Cardiff Central,Manchester Piccadilly,Cardiff Central - Manchester Piccadilly,No,Online,1,20645.0,296.8,12.19859,39.0,False
83,0,2022-06-12,2022-06-12,Cardiff Central,Motherwell,Cardiff Central - Motherwell,No,Online,1,15758.0,604.21,24.83289,165.0,False
84,0,2023-10-01,2023-10-01,Cardiff Central,Stockport,Cardiff Central - Stockport,Yes,Online,1,15612.0,294.27,12.09438,44.0,False
85,0,2022-11-29,2022-11-29,Cardiff Central,Stockport,Cardiff Central - Stockport,Yes,Online,3,27093.0,883.09,36.29482,63.0,False
86,0,2023-03-16,2023-03-16,Cardiff Central,Stockport,Cardiff Central - Stockport,Yes,Online,2,27093.0,588.53,24.18876,88.9,False
87,0,2020-04-02,2020-04-02,Carlisle,Glasgow Central,Carlisle - Glasgow Central,Yes,Online,1,15637.0,154.79,6.36169,7.05,False
88,0,2020-02-18,2020-02-18,Carlisle,Glasgow Central,Carlisle - Glasgow Central,Yes,Online,1,15637.0,154.79,6.36169,7.05,False
89,0,2020-04-03,2020-04-03,Carlisle,Motherwell,Carlisle - Motherwell,Yes,Online,1,15637.0,135.9,5.58548,7.05,False
90,0,2020-01-22,2020-01-22,Carlisle,Motherwell,Carlisle - Motherwell,Yes,Online,1,15637.0,135.9,5.58548,9.2,False
95,0,2023-03-15,2023-03-15,Chester,Newport (South Wales),Chester - Newport (South Wales),No,Online,2,20298.0,444.99,18.28905,133.8,False
96,0,2022-09-26,2022-09-27,Chester,Newport (South Wales),Chester - Newport (South Wales),No,Online,2,20298.0,444.99,18.28905,126.4,False
100,0,2020-02-13,2020-02-14,Chesterfield,London St Pancras,Chesterfield - London St Pancras,Yes,Online,2,16887.0,477.65,19.63161,102.0,False
101,0,2020-03-02,2020-03-02,Chesterfield,London St Pancras,Chesterfield - London St Pancras,Yes,Online,2,16887.0,477.65,19.63161,150.0,False
102,0,2020-08-09,2020-08-09,Chesterfield,London St Pancras,Chesterfield - London St Pancras,Yes,Online,1,16887.0,238.93,9.82012,67.0,False
106,0,2023-01-16,2023-01-16,Colwyn Bay,Manchester Airport,Colwyn Bay - Manchester Airport,Yes,Online,1,24666.0,111.42,4.57939,27.0,False
107,0,2020-04-03,2020-04-03,Crewe,Carlisle,Crewe - Carlisle,No,Online,1,15637.0,229.3,9.42421,26.75,False
108,0,2020-01-22,2020-01-22,Crewe,Carlisle,Crewe - Carlisle,No,Online,1,15637.0,229.3,9.42421,26.75,False
109,0,2020-04-02,2020-04-02,Crewe,Carlisle,Crewe - Carlisle,No,Online,1,15637.0,229.3,9.42421,31.35,False
110,0,2020-02-18,2020-02-18,Crewe,Carlisle,Crewe - Carlisle,No,Online,1,15637.0,229.3,9.42421,34.0,False
127,0,2021-07-13,2021-07-13,Crewe,Glasgow Central,Crewe - Glasgow Central,Yes,Online,2,15637.0,768.09,31.56843,118.3,False
128,0,2021-05-13,2021-05-13,Crewe,Glasgow Central,Crewe - Glasgow Central,Yes,Online,2,15637.0,768.09,31.56843,118.3,False
129,0,2021-05-24,2021-05-24,Crewe,Glasgow Central,Crewe - Glasgow Central,Yes,Online,2,15637.0,768.09,31.56843,118.3,False
130,0,2021-05-17,2021-05-17,Crewe,Glasgow Central,Crewe - Glasgow Central,Yes,Online,2,15637.0,768.09,31.56843,118.3,False
131,0,2021-05-20,2021-05-20,Crewe,Glasgow Central,Crewe - Glasgow Central,Yes,Online,2,15637.0,768.09,31.56843,118.3,False
132,0,2023-12-09,2023-12-09,Crewe,Haymarket,Crewe - Haymarket,Yes,Online,1,15637.0,380.21,15.62681,32.5,False
133,0,2022-11-22,2022-11-22,Crewe,London Euston,Crewe - London Euston,Yes,Online,1,20298.0,269.81,11.08911,142.1,False
134,0,2022-02-12,2022-02-12,Crewe,Manchester Oxford Road,Crewe - Manchester Oxford Road,Yes,Online,2,29423.0,112.65,4.63003,14.9,False
135,0,2022-12-05,2022-05-13,Curriehill,Manchester Piccadilly,Curriehill - Manchester Piccadilly,Yes,Online,2,24733.0,692.44,28.45921,137.4,False
137,0,2020-01-12,2020-10-12,Dax,London St-Pancras,Dax - London St-Pancras,Unknown,Agent Assisted,2,26959.0,2362.82,14.17691,426.74,True
148,0,2022-08-31,2022-08-31,Ealing Broadway,Newport (South Wales),Ealing Broadway - Newport (South Wales),Yes,Online,1,14804.0,212.46,8.73194,120.1,False
236,0,2021-12-13,2021-12-13,East Didsbury,Wigan North Western,East Didsbury - Wigan North Western,Yes,Online,1,19444.0,50.87,2.09062,7.1,False
276,0,2020-09-03,2020-09-03,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,17.9,False
277,0,2023-06-27,2023-06-28,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,2,14792.0,79.18,3.25432,40.3,False
278,0,2022-03-05,2022-03-05,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,19.1,False
279,0,2022-09-20,2022-09-20,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,19.1,False
280,0,2021-11-22,2021-11-22,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,18.4,False
281,0,2023-03-04,2023-03-04,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,20.2,False
282,0,2023-06-20,2023-06-20,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,2,14792.0,79.18,3.25432,40.3,False
283,0,2021-10-12,2021-10-12,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,2,14792.0,79.18,3.25432,36.7,False
284,0,2022-10-03,2022-10-03,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,19.1,False
285,0,2021-04-10,2021-04-10,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,18.4,False
286,0,2020-10-09,2020-10-09,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,2,14792.0,79.18,3.25432,18.8,False
287,0,2020-01-20,2020-01-20,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,17.9,False
288,0,2020-10-02,2020-10-02,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,17.9,False
289,0,2020-02-17,2020-02-17,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,2,14792.0,79.18,3.25432,35.8,False
290,0,2020-02-03,2020-02-03,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,17.9,False
291,0,2020-03-15,2020-03-15,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,17.9,False
292,0,2022-04-19,2022-04-19,Ebbsfleet International,London St Pancras,Ebbsfleet International - London St Pancras,Yes,Online,1,14792.0,39.24,1.61257,19.1,False
293,0,2023-05-23,2023-05-23,Ebbsfleet International,Stockport,Ebbsfleet International - Stockport,Unknown,Agent Assisted,1,14790.0,363.04,14.92089,207.3,False
294,0,2023-10-18,2023-10-18,Ebbsfleet International,Stratford International,Ebbsfleet International - Stratford International,Yes,Online,1,14799.0,34.19,1.40522,20.1,False
295,0,2022-08-23,2022-08-23,Ebbsfleet International,Stratford International,Ebbsfleet International - Stratford International,Yes,Online,2,14790.0,68.41,2.81147,37.9,False
296,0,2023-02-10,2023-02-10,Ebbsfleet International,Stratford International,Ebbsfleet International - Stratford International,Yes,Online,1,14799.0,34.19,1.40522,20.1,False
297,0,2022-12-09,2022-12-09,Ebbsfleet International,Stratford International,Ebbsfleet International - Stratford International,Yes,Online,1,14792.0,34.19,1.40522,19.0,False
302,0,2023-11-12,2023-11-12,Ebbsfleet International Station,London St Pancras International,Ebbsfleet International Station - London St Pancras International,Yes,Online,1,14792.0,36.72,1.50922,20.2,True
303,0,2024-02-01,2024-02-01,Ebbsfleet International Station,London St Pancras International,Ebbsfleet International Station - London St Pancras International,Yes,Online,1,14792.0,36.72,1.50922,20.2,True
305,0,2023-04-25,2023-04-27,Edinburgh,Cambridge,Edinburgh - Cambridge,Yes,Online,2,26717.0,1057.88,43.47893,343.2,False
317,0,2022-11-24,2022-11-24,Edinburgh,Glasgow Queen Street,Edinburgh - Glasgow Queen Street,Yes,Online,2,15366.0,147.75,6.07266,16.1,False
318,0,2022-06-17,2022-06-17,Edinburgh,Leeds,Edinburgh - Leeds,Yes,Online,2,15366.0,622.07,25.56689,134.5,False
319,0,2022-06-17,2022-06-17,Edinburgh,Leeds,Edinburgh - Leeds,Yes,Online,4,15366.0,1244.13,51.13378,134.5,False
320,0,2020-01-29,2020-01-30,Edinburgh,Manchester Piccadilly,Edinburgh - Manchester Piccadilly,Yes,Online,2,24674.0,690.34,28.37301,58.5,False
321,0,2020-01-29,2020-01-30,Edinburgh,Manchester Piccadilly,Edinburgh - Manchester Piccadilly,Yes,Online,2,15528.0,690.34,28.37301,58.5,False
322,0,2022-12-12,2022-12-12,Edinburgh,Manchester Piccadilly,Edinburgh - Manchester Piccadilly,No,Online,1,15366.0,344.88,14.1744,81.1,False
323,0,2022-10-31,2022-10-31,Edinburgh,Manchester Piccadilly,Edinburgh - Manchester Piccadilly,Yes,Online,1,15366.0,344.88,14.1744,45.6,False
324,0,2022-07-13,2022-07-13,Edinburgh,Manchester Piccadilly,Edinburgh - Manchester Piccadilly,Yes,Online,1,15366.0,344.88,14.1744,44.1,False
325,0,2023-11-14,2023-11-14,Edinburgh,Manchester Piccadilly,Edinburgh - Manchester Piccadilly,Yes,Online,1,15366.0,344.88,14.1744,51.3,False
326,0,2023-11-27,2023-11-27,Edinburgh,Manchester Piccadilly,Edinburgh - Manchester Piccadilly,Yes,Online,1,15366.0,344.88,14.1744,45.6,False
327,0,2021-08-26,2021-08-26,Edinburgh,Newark North Gate,Edinburgh - Newark North Gate,Yes,Online,1,23233.0,397.04,16.31826,42.0,False
328,0,2021-08-13,2021-08-13,Edinburgh,Peterborough,Edinburgh - Peterborough,Yes,Online,1,23233.0,474.38,19.49719,137.8,False
329,0,2021-08-20,2021-08-20,Edinburgh,Peterborough,Edinburgh - Peterborough,Yes,Online,1,23233.0,474.38,19.49719,66.0,False
330,0,2022-08-07,2022-10-07,Edinburgh,Slough,Edinburgh - Slough,Yes,Online,2,26717.0,1270.45,52.21543,354.0,False
331,0,2022-05-07,2022-06-07,Edinburgh,Thetford,Edinburgh - Thetford,Yes,Online,2,15366.0,1080.41,44.40503,212.0,False
332,0,2023-10-29,2023-10-29,Falkirk High,Manchester Piccadilly,Falkirk High - Manchester Piccadilly,Yes,Online,1,15538.0,367.31,15.09663,68.2,False
333,0,2023-11-26,2023-11-26,Falkirk High,Manchester Piccadilly,Falkirk High - Manchester Piccadilly,Yes,Online,1,15538.0,367.31,15.09663,61.6,False
334,0,2023-08-10,2023-08-10,Falkirk High,Manchester Victoria,Falkirk High - Manchester Victoria,Yes,Online,1,15538.0,366.52,15.06382,68.2,False
335,0,2023-01-06,2023-01-06,Falls of Cruachan,Calais,Falls of Cruachan - Calais,Unknown,Agent Assisted,1,20645.0,930.55,5.58329,269.0,True
340,0,2022-05-24,2022-05-24,Frankfurt (main),Paris,Frankfurt (main) - Paris,Unknown,Agent Assisted,1,14792.0,570.24,3.42144,169.09,True
341,0,2023-02-17,2023-02-17,Frankfurt (Main) Hbf,Brussels-Midi,Frankfurt (Main) Hbf - Brussels-Midi,Unknown,Agent Assisted,1,14792.0,400.61,2.40364,301.8,True
344,0,2023-11-14,2023-11-14,Frankfurt (Main) Hbf,Paris Gare De L&#39;Est,Frankfurt (Main) Hbf - Paris Gare De L&#39;Est,Unknown,Agent Assisted,1,14792.0,241.4,1.44841,96.5,True
345,0,2023-11-14,2023-11-14,Frankfurt (Main) Hbf,Paris Gare De L&#39;Est,Frankfurt (Main) Hbf - Paris Gare De L&#39;Est,Unknown,Agent Assisted,1,20298.0,241.4,1.44841,96.5,True
346,0,2023-10-23,2023-10-24,Furness Vale,Bracknell,Furness Vale - Bracknell,Yes,Online,2,27107.0,679.89,27.94343,137.6,False
347,0,2020-01-22,2020-01-22,Gare Du Nord,St. Pancras International Train Station,Gare Du Nord - St. Pancras International Train Station,No,Online,1,15538.0,449.75,2.69848,260.0,True
348,0,2022-05-25,2022-05-25,Gare Du Nord,St. Pancras International Train Station,Gare Du Nord - St. Pancras International Train Station,No,Online,1,14792.0,449.75,2.69848,263.0,True
349,0,2022-01-07,2022-01-07,Gare Du Nord,St. Pancras International Train Station,Gare Du Nord - St. Pancras International Train Station,No,Online,1,14792.0,449.75,2.69848,266.0,True
351,0,2023-02-02,2023-02-02,Gare Du Nord,St. Pancras International Train Station,Gare Du Nord - St. Pancras International Train Station,No,Online,1,14792.0,449.75,2.69848,273.3,True
352,0,2020-01-22,2020-01-22,Gare Du Nord,St. Pancras International Train Station,Gare Du Nord - St. Pancras International Train Station,No,Online,1,14792.0,449.75,2.69848,260.0,True
353,0,2023-11-16,2023-11-16,Gare Du Nord,St. Pancras International Train Station,Gare Du Nord - St. Pancras International Train Station,No,Online,1,14792.0,449.75,2.69848,289.2,True
354,0,2020-01-28,2020-01-28,Gare Du Nord,St. Pancras International Train Station,Gare Du Nord - St. Pancras International Train Station,Yes,Online,1,15661.0,449.75,2.69848,74.0,True
355,0,2023-11-16,2023-11-16,Gare Du Nord,St. Pancras International Train Station,Gare Du Nord - St. Pancras International Train Station,No,Online,1,15538.0,449.75,2.69848,135.2,True
356,0,2023-03-17,2023-03-17,Gare Du Nord,St. Pancras International Train Station,Gare Du Nord - St. Pancras International Train Station,No,Online,1,14792.0,449.75,2.69848,295.3,True
357,0,2022-09-16,2022-09-16,Gare Du Nord,St. Pancras International Train Station,Gare Du Nord - St. Pancras International Train Station,No,Online,1,15612.0,449.75,2.69848,269.0,True
358,0,2023-07-20,2023-07-20,Gare Du Nord,St. Pancras International Train Station,Gare Du Nord - St. Pancras International Train Station,No,Online,1,14792.0,449.75,2.69848,284.1,True
360,1,2023-02-20,2023-02-20,Gatwick Airport,Bristol Parkway,Gatwick Airport - Bristol Parkway,Yes,Online,1,26959.0,213.42,8.77169,72.8,False
365,0,2021-04-29,2021-04-29,Glasgow Central,Crewe,Glasgow Central - Crewe,No,Online,3,15637.0,1152.42,47.36464,144.7,False
366,0,2021-09-23,2021-09-23,Glasgow Central,Crewe,Glasgow Central - Crewe,Yes,Online,3,15637.0,1152.42,47.36464,60.1,False
367,0,2020-04-03,2020-04-03,Glasgow Central,Crewe,Glasgow Central - Crewe,No,Online,1,15637.0,384.34,15.79622,31.35,False
368,0,2020-02-18,2020-02-18,Glasgow Central,Crewe,Glasgow Central - Crewe,No,Online,1,15637.0,384.34,15.79622,31.35,False
369,0,2020-01-22,2020-01-22,Glasgow Central,Crewe,Glasgow Central - Crewe,No,Online,1,15637.0,384.34,15.79622,31.35,False
370,0,2020-04-02,2020-04-02,Glasgow Central,Crewe,Glasgow Central - Crewe,No,Online,1,15637.0,384.34,15.79622,31.35,False
371,0,2020-03-17,2020-03-17,Glasgow Central,Crewe,Glasgow Central - Crewe,No,Online,3,15637.0,1152.42,47.36464,73.6,False
379,0,2020-03-24,2020-03-25,Glasgow Central,London Euston,Glasgow Central - London Euston,Yes,Online,4,15658.0,2581.67,106.10669,151.1,False
382,0,2021-11-16,2021-11-17,Glasgow Central,London Euston,Glasgow Central - London Euston,Yes,Online,2,15545.0,1290.84,53.05335,155.0,False
383,0,2020-08-09,2020-08-09,Glasgow Central,Manchester Piccadilly,Glasgow Central - Manchester Piccadilly,Yes,Online,3,27093.0,1045.1,42.95343,52.7,False
384,0,2020-02-13,2020-02-13,Glasgow Central,Manchester Piccadilly,Glasgow Central - Manchester Piccadilly,Yes,Online,1,25096.0,348.49,14.32309,73.0,False
385,0,2022-12-05,2022-05-13,Glasgow Central,Manchester Piccadilly,Glasgow Central - Manchester Piccadilly,Yes,Online,2,30241.0,696.6,28.63035,90.2,False
386,0,2022-07-19,2022-07-20,Glasgow Central,Manchester Piccadilly,Glasgow Central - Manchester Piccadilly,Yes,Online,2,27715.0,696.6,28.63035,94.0,False
387,0,2020-09-09,2020-09-09,Glasgow Central,Manchester Piccadilly,Glasgow Central - Manchester Piccadilly,Yes,Agent Assisted,1,27093.0,348.49,14.32309,52.5,False
391,0,2021-05-20,2021-05-20,Glasgow Central,Melton Mowbray,Glasgow Central - Melton Mowbray,Yes,Online,1,23233.0,484.47,19.91169,119.2,False
392,0,2021-07-16,2021-07-16,Glasgow Central,Nottingham,Glasgow Central - Nottingham,Yes,Online,1,23233.0,455.16,18.707,46.7,False
393,0,2021-03-06,2021-03-06,Glasgow Central,Nottingham,Glasgow Central - Nottingham,Yes,Online,1,23233.0,455.16,18.707,38.0,False
394,0,2021-06-17,2021-06-17,Glasgow Central,Nottingham,Glasgow Central - Nottingham,No,Online,1,23233.0,455.16,18.707,103.1,False
395,0,2021-09-23,2021-09-23,Glasgow Central,Preston (Lancs),Glasgow Central - Preston (Lancs),Yes,Online,3,15637.0,884.41,36.34913,61.8,False
396,0,2021-02-07,2021-02-07,Glasgow Queen Street,Newark North Gate,Glasgow Queen Street - Newark North Gate,Yes,Online,1,23233.0,439.48,18.06283,61.5,False
397,0,2021-07-28,2021-07-28,Glasgow Queen Street,Newark North Gate,Glasgow Queen Street - Newark North Gate,Yes,Online,1,23233.0,439.48,18.06283,51.5,False
398,0,2021-06-08,2021-06-08,Glasgow Queen Street,Peterborough,Glasgow Queen Street - Peterborough,Yes,Online,1,23233.0,516.83,21.24176,137.8,False
399,0,2021-05-08,2021-05-08,Glasgow Queen Street,Peterborough,Glasgow Queen Street - Peterborough,Yes,Online,1,23233.0,516.83,21.24176,56.0,False
400,0,2021-04-23,2021-04-23,Glasgow Queen Street,Watlington (Norfolk),Glasgow Queen Street - Watlington (Norfolk),Yes,Online,1,23233.0,542.25,22.28666,90.0,False
401,0,2021-06-23,2021-06-23,Glasgow Queen Street,Watlington (Norfolk),Glasgow Queen Street - Watlington (Norfolk),Yes,Online,1,23233.0,542.25,22.28666,90.0,False
402,0,2021-02-12,2021-02-12,Harlow Town,Tottenham Hale,Harlow Town - Tottenham Hale,Yes,Online,1,23933.0,27.15,1.11577,14.6,False
403,0,2021-10-27,2021-10-27,Hayes & Harlington,Rose Hill,Hayes & Harlington - Rose Hill,Yes,Online,3,15690.0,892.65,36.68789,133.0,False
404,0,2022-05-04,2022-05-04,Haymarket,Crewe,Haymarket - Crewe,Yes,Online,3,15637.0,1139.86,46.84836,112.3,False
405,0,2022-04-05,2022-04-05,Haymarket,Crewe,Haymarket - Crewe,Yes,Online,3,15637.0,1139.86,46.84836,99.5,False
406,0,2022-05-31,2022-05-31,Haymarket,Crewe,Haymarket - Crewe,Yes,Online,3,15637.0,1139.86,46.84836,124.0,False
407,0,2022-03-15,2022-03-15,Haymarket,Crewe,Haymarket - Crewe,Yes,Online,3,15637.0,1139.86,46.84836,117.6,False
408,0,2022-06-28,2022-06-28,Haymarket,Crewe,Haymarket - Crewe,Yes,Online,3,15637.0,1139.86,46.84836,112.3,False
409,0,2022-10-05,2022-10-05,Haymarket,Crewe,Haymarket - Crewe,Yes,Online,3,15637.0,1139.86,46.84836,115.5,False
411,0,2023-03-28,2023-03-28,Haymarket,Lancaster,Haymarket - Lancaster,No,Online,1,15637.0,258.8,10.6365,44.65,False
415,0,2023-03-27,2023-03-27,Heathrow Terminal 5 (Rail Station Only),Romford,Heathrow Terminal 5 (Rail Station Only) - Romford,Yes,Online,2,15758.0,128.55,5.28321,61.4,False
425,0,2023-11-20,2023-11-20,Heaton Chapel,Glossop,Heaton Chapel - Glossop,Yes,Online,2,27093.0,60.19,2.47396,8.8,False
426,0,2020-01-17,2020-01-17,Hertford North,London Bridge,Hertford North - London Bridge,Yes,Online,2,29146.0,80.76,3.31919,25.6,False
435,0,2023-09-14,2023-09-14,Lancaster,Crewe,Lancaster - Crewe,Yes,Online,1,15637.0,126.6,5.20333,26.05,False
440,0,2021-04-10,2021-04-10,Leasowe,Preston (Lancs),Leasowe - Preston (Lancs),Yes,Online,1,20298.0,66.67,2.74014,14.8,False
441,0,2022-07-15,2022-07-15,Leeds,Edinburgh,Leeds - Edinburgh,Yes,Online,1,15366.0,310.93,12.77913,118.5,False
449,0,2022-04-10,2022-04-10,Liverpool Lime Street,London Euston,Liverpool Lime Street - London Euston,Yes,Online,2,20298.0,673.8,27.69328,98.1,False
