Origin City,Destination City,Routing,Segment Count,Distance,CO2 Emission,Air Expense,Road Distance,Origin Country,Destination Country,Travel Type,Train_CO2 Emission,Regular Taxi CO2 Emission,Black Cab CO2 Emission,Coach Bus CO2 Emission,Projected_Transport,Projected_CO2,CO2_Savings,CO2_Savings_Percent
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,884.28,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,422.47,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Glasgow,London,Glasgow - London,2,1109.97,302.56,239.03,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,299.666380999,99.04362143012958
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,261.58,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,330.88,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,319.98,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,330.88,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,346.31,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,539.37,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,628.81,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,298.88,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,431.81,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,453.37,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,515.81,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,840.18,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,330.11,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,255.48,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,298.78,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,409.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,353.22,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,415.21,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,515.81,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Newcastle,Frankfurt,Newcastle - Frankfurt,2,1777.55,325.06,661.25,1209.655,United Kingdom,Deutschland,International rail,5.393851645,179.772877825,246.799861375,32.879632555,Train,5.393851645,319.666148355,98.34065967975144
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,234.32,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Frankfurt,Edinburgh,Frankfurt - Edinburgh,2,2064.34,377.51,795.01,1401.617,Deutschland,United Kingdom,International rail,6.249810203,208.301310455,285.96490842500003,38.097351677,Train,6.249810203,371.260189797,98.3444649935101
Manchester,Nice,Manchester - Nice,2,2567.53,469.52,240.0,1728.162,United Kingdom,France,International rail,7.705874358000001,256.83079563,352.58825205000005,46.973171322,Train,7.705874358000001,461.81412564199996,98.35877612071903
Liverpool,Nice,Liverpool - Nice,2,2610.21,477.33,193.26,1748.149,United Kingdom,France,International rail,7.794996391,259.80116363499997,356.666099725,47.516437968999995,Train,7.794996391,469.535003609,98.36695862589822
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,545.71,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,650.08,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Nice,Manchester - Nice,2,2567.53,477.35,182.0,1728.162,United Kingdom,France,International rail,7.705874358000001,256.83079563,352.58825205000005,46.973171322,Train,7.705874358000001,469.644125642,98.38569721210851
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,555.78,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Nice,London - Nice,2,2081.72,380.68,351.18,1407.907,United Kingdom,France,International rail,6.277857313,209.23609880499998,287.248225675,38.268320167,Train,6.277857313,374.402142687,98.35088333692339
Bristol,Nice,Bristol - Nice,2,2271.16,415.33,136.38,1593.233,United Kingdom,France,International rail,7.104225947000001,236.77832229499998,325.059362825,43.305666173,Train,7.104225947000001,408.225774053,98.28949848385622
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,322.91,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
London,Bucharest,London - Bucharest,2,4209.49,769.79,360.28,2559.88,United Kingdom,România,International rail,11.41450492,380.4365662,522.279517,69.58009828,Train,11.41450492,758.37549508,98.51719236155316
Liverpool,Nice,Liverpool - Nice,2,2610.21,477.33,194.97,1748.149,United Kingdom,France,International rail,7.794996391,259.80116363499997,356.666099725,47.516437968999995,Train,7.794996391,469.535003609,98.36695862589822
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,579.57,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,330.11,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Nice,Manchester - Nice,2,2567.53,469.52,186.0,1728.162,United Kingdom,France,International rail,7.705874358000001,256.83079563,352.58825205000005,46.973171322,Train,7.705874358000001,461.81412564199996,98.35877612071903
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,413.37,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Bristol,Nice,Bristol - Nice,2,2271.16,415.33,179.9,1593.233,United Kingdom,France,International rail,7.104225947000001,236.77832229499998,325.059362825,43.305666173,Train,7.104225947000001,408.225774053,98.28949848385622
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,291.18,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,345.08,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Bucharest,London - Bucharest,2,4209.49,769.79,360.28,2559.88,United Kingdom,România,International rail,11.41450492,380.4365662,522.279517,69.58009828,Train,11.41450492,758.37549508,98.51719236155316
Bristol,Frankfurt,Bristol - Frankfurt,2,1615.33,295.4,367.97,964.061,United Kingdom,Deutschland,International rail,4.298747999000001,143.273925515,196.692545525,26.204142041,Train,4.298747999000001,291.101252001,98.54477048104265
Warsaw,Frankfurt,Warsaw - Frankfurt,2,1793.25,327.93,404.0,1075.829,Polska,Deutschland,International rail,4.797121511,159.884326835,219.49601172500002,29.242108049,Train,4.797121511,323.132878489,98.53715076052816
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,479.68,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,626.42,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,355.28,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Paris,Manchester - Paris,2,1182.04,322.2,166.87,800.561,United Kingdom,France,International rail,3.5697014990000002,118.975373015,163.334458025,21.760048541,Train,3.5697014990000002,318.63029850099997,98.89208519584109
Bristol,Bordeaux,Bristol - Bordeaux,2,1488.85,405.83,128.25,1228.93,United Kingdom,France,International rail,5.479798870000001,182.63743195,250.73244325000002,33.403546330000005,Train,5.479798870000001,400.35020112999996,98.64973046103047
Frankfurt,Manchester,Frankfurt - Manchester,2,1665.56,304.58,474.47,1099.557,Deutschland,United Kingdom,International rail,4.902924663,163.41066355499999,224.337116925,29.887058817,Train,4.902924663,299.67707533699996,98.39026703558999
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,268.58,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Bristol,Frankfurt,Bristol - Frankfurt,2,1615.33,295.4,296.57,964.061,United Kingdom,Deutschland,International rail,4.298747999000001,143.273925515,196.692545525,26.204142041,Train,4.298747999000001,291.101252001,98.54477048104265
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,268.78,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Paris,Bristol,Paris - Bristol,2,919.7,250.69,74.98,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Paris,Bristol,Paris - Bristol,2,919.7,250.69,189.38,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,317.32,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,406.07,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,433.51,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,579.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,529.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1257.95,342.89,194.77,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,339.417620635,98.98731973373384
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,313.61,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,537.77,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,293.48,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,262.58,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,328.28,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,689.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,300.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,438.81,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,"Venice, Venezia","London - Venice, Venezia",2,2233.41,408.42,190.1,1527.511,United Kingdom,Italia,International rail,6.811171549,227.011047265,311.650431775,41.519276491,Train,6.811171549,401.608828451,98.3323119462808
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,471.88,511.71,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,465.636485905,98.67688520492499
Lyon,Bristol,Lyon - Bristol,2,1702.64,311.36,77.98,1128.209,France,United Kingdom,International rail,5.030683931,167.668780535,230.18284122500003,30.665848829,Train,5.030683931,306.329316069,98.3842870211331
Lyon,Bristol,Lyon - Bristol,2,1702.64,311.36,52.98,1128.209,France,United Kingdom,International rail,5.030683931,167.668780535,230.18284122500003,30.665848829,Train,5.030683931,306.329316069,98.3842870211331
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,373.82,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,406.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Newcastle,Frankfurt,Newcastle - Frankfurt,2,1777.55,325.06,449.45,1209.655,United Kingdom,Deutschland,International rail,5.393851645,179.772877825,246.799861375,32.879632555,Train,5.393851645,319.666148355,98.34065967975144
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,498.38,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,622.97,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,336.47,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,485.97,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,393.41,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,655.21,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,341.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,234.68,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,408.58,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Paris,Manchester - Paris,2,1182.04,322.2,161.97,800.561,United Kingdom,France,International rail,3.5697014990000002,118.975373015,163.334458025,21.760048541,Train,3.5697014990000002,318.63029850099997,98.89208519584109
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,469.48,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,561.21,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,289.88,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Paris,Bristol,Paris - Bristol,2,919.7,250.69,98.97,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,675.27,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,406.57,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1241.76,338.48,380.82,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,335.007620635,98.97412568984873
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,453.61,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
Paris,Bristol,Paris - Bristol,2,919.7,250.69,74.48,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,878.07,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,884.38,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,371.18,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Paris,Bristol,Paris - Bristol,2,919.7,250.69,140.23,662.611,France,United Kingdom,International rail,2.954582449,98.473933765,135.189209275,18.010429591,Train,2.954582449,247.735417551,98.82141990147194
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,406.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,408.58,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,369.38,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,575.37,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,460.67,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,408.48,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,405.77,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Warsaw,Frankfurt,Warsaw - Frankfurt,2,1793.25,327.93,295.2,1075.829,Polska,Deutschland,International rail,4.797121511,159.884326835,219.49601172500002,29.242108049,Train,4.797121511,323.132878489,98.53715076052816
Bristol,Frankfurt,Bristol - Frankfurt,2,1615.33,295.4,413.17,964.061,United Kingdom,Deutschland,International rail,4.298747999000001,143.273925515,196.692545525,26.204142041,Train,4.298747999000001,291.101252001,98.54477048104265
Glasgow,London,Glasgow - London,2,1109.97,302.56,678.03,648.939,United Kingdom,United Kingdom,International rail,2.8936190010000002,96.44206948499999,132.399779475,17.638810959,Train,2.8936190010000002,299.666380999,99.04362143012958
Bristol,Bordeaux,Bristol - Bordeaux,2,1488.85,405.83,335.04,1228.93,United Kingdom,France,International rail,5.479798870000001,182.63743195,250.73244325000002,33.403546330000005,Train,5.479798870000001,400.35020112999996,98.64973046103047
Frankfurt,Durham,Frankfurt - Durham,2,844.12,230.09,730.9,1186.819,Deutschland,United Kingdom,International rail,5.2920259210000005,176.37910568499998,242.14074647500001,32.258927239,Train,5.2920259210000005,224.797974079,97.70001915728628
Bristol,Paris,Bristol - Paris,2,919.7,250.69,176.57,665.632,United Kingdom,France,International rail,2.968053088,98.92289967999999,135.8055688,18.092543392,Train,2.968053088,247.721946912,98.81604647652479
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,575.27,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,485.07,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,343.78,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Edinburgh,Frankfurt,Edinburgh - Frankfurt,2,2064.34,377.51,476.01,1400.205,United Kingdom,Deutschland,International rail,6.243514095,208.09146607499997,285.676825125,38.058972104999995,Train,6.243514095,371.26648590499997,98.3461327925088
Glasgow,Frankfurt,Glasgow - Frankfurt,2,2166.39,396.17,518.97,1402.91,United Kingdom,Deutschland,International rail,6.255575690000001,208.49346965,286.22871275000006,38.132496710000005,Train,6.255575690000001,389.91442431,98.42098702829594
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,271.91,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
Birmingham,Frankfurt,Birmingham - Frankfurt,2,1530.56,417.2,261.41,966.653,United Kingdom,Deutschland,International rail,4.310305727,143.659135595,197.22137832500002,26.274595193,Train,4.310305727,412.889694273,98.96684905872483
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,391.58,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,314.08,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,437.87,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
London,Frankfurt,London - Frankfurt,2,1308.3,356.62,315.68,778.735,United Kingdom,Deutschland,International rail,3.472379365,115.731702025,158.881408375,21.166796035,Train,3.472379365,353.147620635,99.02630829314117
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,405.77,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
Warsaw,Frankfurt,Warsaw - Frankfurt,2,1793.25,327.93,297.3,1075.829,Polska,Deutschland,International rail,4.797121511,159.884326835,219.49601172500002,29.242108049,Train,4.797121511,323.132878489,98.53715076052816
London,Milan,London - Milan,2,1796.93,328.61,273.62,1268.774,United Kingdom,Italia,International rail,5.657463266,188.55884801,258.86161534999997,34.486546094,Train,5.657463266,322.95253673400003,98.2783654587505
Manchester,Frankfurt,Manchester - Frankfurt,2,1665.56,304.58,538.17,1098.991,United Kingdom,Deutschland,International rail,4.900400869,163.326547465,224.221638775,29.871674371,Train,4.900400869,299.679599131,98.39109565007551
